score				node
224.301420		257
224.297283		255
224.279653		1581
224.035679		1941
223.969331		2459
223.936313		273
223.573716		1375
223.559825		1633
223.361662		2445
223.294659		350
222.920958		2276
222.816783		1767
222.674948		1711
222.644114		481
221.957622		938
221.854433		2488
221.832174		2302
221.790264		1431
221.527973		2203
221.272425		1346
221.206583		1205
221.086222		932
221.064198		252
221.038223		818
220.889019		2289
220.703823		230
220.657675		2514
220.548536		2446
220.202101		640
219.861850		1129
219.633796		543
219.591132		1748
219.409549		812
219.389817		728
219.148266		1602
218.902586		1156
218.644519		464
218.459415		1162
218.283534		302
218.281992		326
218.259544		988
218.230411		366
218.115135		614
218.021832		1193
217.985071		615
217.652361		1266
217.390444		1435
217.300866		2011
217.249876		221
217.138211		2579
217.100757		2701
217.007210		580
217.002918		1145
216.880696		1176
216.866798		550
216.809042		2564
216.755843		2036
216.528195		523
216.453364		1172
216.232161		735
216.008937		711
215.791734		2614
215.791052		1334
215.768176		1245
215.517086		1923
215.468725		43
215.400429		508
215.318955		1587
215.180705		843
215.093256		376
215.088359		2381
215.084894		2013
215.057985		2398
214.927484		1722
214.823788		2212
214.808866		782
214.770937		1406
214.760026		1934
214.747456		875
214.626812		2569
214.556313		466
214.317730		1916
214.159872		404
214.061186		769
213.836432		2119
213.782512		1305
213.725639		1306
213.309388		679
213.270438		162
213.109846		2555
212.984332		1760
212.889534		148
212.877190		458
212.790216		2448
212.768302		2269
212.762324		2082
212.741518		1373
212.653707		494
212.638655		1046
212.416197		1652
212.369731		205
212.244279		595
212.220462		707
212.072065		1926
212.030641		234
211.929913		1340
211.911552		2221
211.892856		1994
211.843800		1966
211.452221		661
211.450097		1937
211.403394		2084
211.398349		864
211.268000		524
211.074641		2384
210.996334		2219
210.963988		865
210.808296		403
210.750657		51
210.747511		1554
210.597142		784
210.550258		378
210.544622		220
210.519397		2196
210.496257		1298
210.495687		762
210.476877		1604
210.430799		2447
210.267680		2051
210.262910		2064
210.256036		1356
210.201935		1181
210.109756		1451
210.102543		848
209.887858		2690
209.847406		2435
209.838679		17
209.830689		1177
209.723004		889
209.714104		2217
209.692789		1621
209.591359		2079
209.470909		1158
209.445914		921
209.413581		1149
209.325512		297
209.250084		2487
209.248808		1880
209.051191		1747
209.042339		1412
209.042178		368
208.983665		1418
208.953737		2106
208.855116		212
208.835396		2536
208.696694		2039
208.552298		2383
208.446396		335
208.420235		1322
208.407922		821
208.405588		2588
208.298286		2616
208.289724		2351
208.286423		815
208.251854		35
208.199671		355
208.171951		2429
208.144061		1088
208.101826		633
208.075335		254
208.012994		912
207.778317		2323
207.740745		1517
207.697071		1732
207.614071		1388
207.601518		668
207.498612		2017
207.474152		113
207.439442		2216
207.375972		171
207.281279		890
207.275518		290
207.271114		2121
207.246640		1998
207.219090		1213
207.009876		328
207.003004		1749
206.907724		2274
206.886338		1640
206.868015		2222
206.756224		530
206.735513		1630
206.614177		2428
206.609390		1414
206.580453		800
206.501953		165
206.462322		809
206.454253		2571
206.410199		743
206.386772		2090
206.297352		1399
206.295279		737
206.265164		534
206.218123		509
206.183501		1500
206.157623		9
206.063941		1161
205.928410		1363
205.784733		1335
205.761138		2348
205.742843		2311
205.683497		1142
205.605618		892
205.567970		2629
205.511614		2058
205.471336		299
205.460499		721
205.354362		1729
205.214110		1217
205.018035		1683
204.943613		1925
204.937963		1842
204.921298		1034
204.907005		929
204.862302		2360
204.740249		2201
204.570812		2468
204.561354		115
204.533159		1024
204.428688		1255
204.411794		1326
204.375558		2282
204.367548		1101
204.358562		897
204.351519		1509
204.342731		562
204.204098		1756
204.163502		1895
204.070772		2521
204.002856		2556
203.987090		1773
203.986473		1190
203.974403		2397
203.923437		2028
203.920425		2617
203.882521		52
203.811399		2238
203.803906		978
203.800362		1152
203.765572		2562
203.692102		2643
203.630689		574
203.615024		1481
203.576544		105
203.483366		2561
203.403305		1096
203.401573		428
203.291147		639
203.261378		1781
202.902978		68
202.776839		106
202.769663		1706
202.746959		2613
202.746548		1861
202.683068		1681
202.623050		1562
202.556817		2326
202.530794		465
202.520585		1282
202.309213		1921
202.304299		1809
202.237339		263
202.171448		531
202.144902		1411
202.143664		1290
202.129317		525
202.083084		1428
202.031689		2239
202.026597		229
201.934997		2187
201.791447		2600
201.745323		1869
201.724763		1737
201.715881		1518
201.582006		922
201.515880		1910
201.500833		75
201.477278		556
201.295021		733
201.156933		1341
201.144655		2237
201.138256		1965
201.133482		684
201.099231		1688
201.082372		1275
201.035801		1832
201.011686		1179
200.968670		878
200.934705		1513
200.907044		1353
200.896038		2200
200.798865		2329
200.782323		2528
200.778012		231
200.772732		813
200.741866		482
200.672519		316
200.618993		1650
200.611329		1336
200.477386		759
200.427933		360
200.415032		173
200.284034		1957
200.194148		224
200.143228		2182
200.052306		2197
199.980961		34
199.908172		1093
199.904491		2559
199.875595		1888
199.731345		2576
199.677725		1850
199.642130		1434
199.620289		420
199.611680		2008
199.608045		339
199.601656		1824
199.510356		65
199.476890		2272
199.473767		450
199.403683		2458
199.358687		372
199.347109		319
199.345402		448
199.301932		1421
199.235153		690
199.232854		1804
199.210157		541
199.105163		2621
199.103097		506
199.102090		709
199.074671		174
199.072200		750
199.056893		2544
199.038571		2097
198.971834		1486
198.967659		1884
198.926508		457
198.841427		1309
198.806576		71
198.769485		291
198.760162		1281
198.735654		2493
198.680749		964
198.672719		1720
198.660536		1570
198.653929		1670
198.641066		1000
198.498720		1827
198.388569		2213
198.361739		2639
198.291040		1187
198.225095		1980
198.189388		2073
198.097224		500
198.044076		2316
197.928027		1818
197.865737		1933
197.856631		1442
197.825266		1891
197.762218		222
197.732314		688
197.683641		2622
197.586835		2050
197.585929		402
197.566611		1288
197.539867		2423
197.483438		1700
197.371173		1958
197.306851		660
197.261417		1876
197.155913		2041
197.154153		1936
197.151810		925
197.044384		1889
197.017761		2285
197.010627		687
196.946213		854
196.912010		2192
196.891960		1540
196.806158		2231
196.803205		1892
196.750856		1089
196.742610		969
196.716287		135
196.620420		1387
196.608190		2108
196.560491		956
196.554415		2572
196.522694		608
196.456384		2449
196.451858		1079
196.271822		2526
196.260357		1725
196.212091		1383
196.129053		2595
196.106393		911
196.048774		1628
195.948331		1718
195.931743		1127
195.922739		2319
195.877116		798
195.832048		1790
195.823139		1834
195.815960		2686
195.789316		1056
195.771242		1285
195.761896		754
195.752864		485
195.723000		342
195.690898		202
195.683698		686
195.540836		1717
195.446468		2297
195.445220		1757
195.426436		2347
195.420403		646
195.417714		2241
195.408150		2065
195.391996		1548
195.332352		200
195.300391		720
195.282290		2470
195.207126		1163
195.179608		820
195.101772		338
195.085587		1052
195.044198		908
195.015824		1878
194.906873		2136
194.857190		1742
194.827031		2273
194.814933		1905
194.810230		419
194.780513		920
194.750522		1950
194.718875		256
194.627419		2086
194.622130		1473
194.497278		1482
194.478266		1135
194.474127		2681
194.464208		1543
194.437101		801
194.389466		1647
194.325521		1763
194.297432		462
194.293016		1530
194.288462		410
194.268713		2215
194.226408		1840
194.213643		1188
194.204216		1791
194.190893		761
194.143897		726
194.083984		1689
193.992572		1632
193.894903		1009
193.854545		1159
193.851401		1189
193.819710		699
193.683051		537
193.648856		388
193.578648		1739
193.510609		281
193.493830		1436
193.481456		776
193.473251		364
193.470850		1622
193.453382		1845
193.435807		157
193.372953		1783
193.368805		2700
193.331479		1084
193.325678		111
193.300151		914
193.262532		172
193.229141		1902
193.202923		1327
193.111511		275
193.106669		617
193.039539		191
192.926622		1178
192.924691		354
192.909083		565
192.861178		2416
192.801847		597
192.799978		2477
192.787028		300
192.743229		150
192.740885		129
192.717417		373
192.710755		2095
192.621758		1082
192.572194		1013
192.556098		2254
192.517414		2198
192.514517		751
192.487967		1944
192.413214		177
192.402290		946
192.358067		1685
192.320297		2026
192.299951		1764
192.259119		1874
192.237744		44
192.147820		1645
192.145111		1955
192.094291		1465
192.084518		1870
192.068900		1262
192.065822		267
192.057100		752
191.987305		2034
191.969662		692
191.957276		422
191.954889		1070
191.925657		552
191.908410		2236
191.833514		54
191.830126		232
191.817189		2088
191.789105		140
191.757066		1063
191.752655		1495
191.735610		137
191.671772		545
191.625646		2188
191.615888		958
191.608128		2680
191.554466		2322
191.447858		249
191.385795		1249
191.346945		1218
191.243024		604
191.212362		348
191.186073		1316
191.163188		591
191.157108		178
191.151065		2320
191.008236		949
190.962167		2652
190.935537		356
190.923714		1839
190.868886		1042
190.837349		734
190.781222		980
190.769622		1124
190.726134		1690
190.672862		2027
190.648269		241
190.612194		934
190.569221		2413
190.494745		1226
190.479019		2590
190.450250		564
190.409695		1173
190.391057		1822
190.382842		2246
190.376132		2464
190.329830		192
190.324833		1017
190.317437		310
190.173134		1901
190.155886		114
190.142670		791
190.105870		991
190.094233		1430
190.092153		206
190.087638		287
190.069258		240
190.015016		1762
190.009164		1567
189.996895		1395
189.995186		2009
189.982805		567
189.969175		2122
189.944300		1444
189.925361		803
189.925148		2280
189.864103		1610
189.860667		672
189.851031		1133
189.824862		359
189.781916		2420
189.747448		666
189.740160		1970
189.686593		806
189.663406		2040
189.611154		2669
189.597708		657
189.528064		837
189.478050		417
189.379230		1389
189.365188		1589
189.353398		383
189.348415		18
189.343018		2277
189.312393		869
189.304842		841
189.276207		996
189.265749		2148
189.265725		449
189.263850		2364
189.217860		1734
189.189190		2422
189.178477		219
189.134677		2349
189.086106		1485
189.060060		1740
189.055850		2376
188.982863		83
188.962618		435
188.949985		58
188.938940		601
188.892601		430
188.872641		38
188.834423		203
188.810320		88
188.800717		902
188.747931		2253
188.740329		1744
188.680860		2120
188.650463		1271
188.612556		488
188.600958		2313
188.540877		644
188.535956		443
188.511983		1300
188.497544		2454
188.495671		2577
188.480078		2288
188.431552		757
188.424581		2164
188.402637		127
188.394863		1506
188.387974		1986
188.336826		2053
188.328122		1331
188.279357		1857
188.210677		1755
188.188296		1917
188.182947		984
188.160225		847
188.138667		492
188.133086		2022
188.116209		2594
188.101514		1318
188.091445		620
188.056407		2482
188.043002		37
188.019071		2389
188.000668		1600
187.988377		2125
187.915556		745
187.903566		2506
187.902646		2668
187.878758		159
187.854360		1539
187.824996		2283
187.764634		1712
187.753926		1083
187.751264		196
187.644738		2284
187.639400		1165
187.637078		414
187.631374		2016
187.622351		2052
187.517315		1132
187.502634		139
187.490029		2317
187.473360		1153
187.468688		995
187.458379		825
187.429108		836
187.393293		1856
187.382184		1786
187.372534		5
187.349274		1719
187.341083		1257
187.338008		790
187.276864		1752
187.250109		1831
187.223527		2582
187.193682		63
187.080377		2386
187.046237		156
187.023705		2515
187.020323		589
187.017711		937
187.016954		96
187.012208		387
187.007714		1200
187.006262		903
186.976127		269
186.972567		2093
186.942827		2318
186.886579		1723
186.828400		2541
186.826384		1915
186.782320		1586
186.776467		1820
186.732893		1460
186.706876		1816
186.681497		2404
186.602436		153
186.580943		1922
186.570264		596
186.551518		1641
186.536438		1483
186.521269		1682
186.498282		1924
186.445809		2628
186.445514		441
186.441603		233
186.431770		1521
186.428362		272
186.334971		882
186.232327		176
186.221740		1929
186.188804		1170
186.139043		361
186.138579		1066
185.989038		1115
185.968786		1212
185.937164		767
185.936909		570
185.892097		1075
185.868700		1666
185.826063		1286
185.811577		2118
185.802299		2055
185.777425		1743
185.748735		184
185.702492		2425
185.701058		270
185.695920		467
185.663074		1624
185.575359		1985
185.502479		365
185.418896		2596
185.333780		2220
185.330506		877
185.310336		1293
185.304939		1883
185.296276		1738
185.294605		1838
185.289705		400
185.250221		1279
185.244566		517
185.174921		1894
185.079057		1697
185.060517		322
185.032866		1852
185.032079		2618
185.023139		1016
184.997184		1881
184.967934		331
184.915420		1693
184.850182		498
184.812564		846
184.810984		930
184.764583		2085
184.761294		2367
184.721839		2575
184.648112		610
184.615904		1220
184.607684		1491
184.598172		861
184.592686		532
184.510072		126
184.358441		2062
184.356139		1961
184.223108		1766
184.197076		1476
184.195375		1365
184.152613		1563
184.110570		337
184.103406		1413
184.102067		1415
184.099263		664
184.071847		469
184.067968		1479
184.045729		1741
184.033882		41
184.024367		1654
183.936014		282
183.890263		1909
183.885774		427
183.869946		30
183.866743		2638
183.863098		2092
183.861080		1733
183.841908		1523
183.804374		2392
183.803638		1769
183.761194		1359
183.704551		1044
183.702651		1935
183.686857		2350
183.680640		2010
183.606413		1558
183.600207		2124
183.599522		2481
183.595928		1927
183.587881		1789
183.586240		1050
183.581736		487
183.570493		1770
183.532266		424
183.516596		2395
183.447162		2087
183.431254		2508
183.410492		888
183.408626		1402
183.348042		1833
183.339836		1080
183.339071		2180
183.337092		1703
183.330134		1811
183.320097		835
183.313328		433
183.279681		1219
183.273933		1821
183.199740		1656
183.193696		112
183.090747		1531
183.068150		1898
183.058549		1759
182.994853		613
182.955194		1235
182.942370		1981
182.896232		2338
182.888039		2100
182.860334		859
182.841727		2328
182.742112		1984
182.726783		2111
182.687363		2156
182.577068		1549
182.539825		74
182.497855		2165
182.437384		898
182.425510		1603
182.407997		2444
182.393217		289
182.391247		2390
182.380026		1352
182.376782		2377
182.366834		2646
182.364879		2129
182.353594		476
182.346766		23
182.344739		1536
182.341449		141
182.320157		1302
182.312419		2149
182.247708		651
182.242687		33
182.207639		1448
182.190901		119
182.154284		2194
182.141185		1835
182.115035		544
182.095923		2057
182.055348		881
182.014810		1704
181.922822		1048
181.904750		347
181.894072		965
181.866005		2233
181.852381		380
181.794015		512
181.782100		1751
181.759295		879
181.733420		2179
181.731329		136
181.687040		1859
181.670244		1680
181.667373		2146
181.647278		357
181.637067		21
181.623042		456
181.601720		2378
181.593195		1470
181.555518		179
181.529644		1416
181.508574		916
181.491443		2076
181.476345		2472
181.467701		237
181.462903		1578
181.380599		1803
181.375342		1144
181.368162		824
181.366370		706
181.355647		2505
181.323665		1051
181.317139		2070
181.288496		1575
181.273154		1623
181.250589		555
181.135609		1407
181.130768		2503
181.125462		1776
181.016950		2589
181.007627		966
180.947919		392
180.848224		749
180.744316		618
180.706396		1254
180.683737		1199
180.677688		1956
180.666559		1893
180.659355		2391
180.619421		2370
180.608574		1086
180.538514		741
180.537716		2080
180.526837		2388
180.512745		198
180.503680		862
180.489057		598
180.467287		418
180.454530		89
180.435853		2077
180.410064		385
180.406992		40
180.357740		1342
180.344866		2380
180.315699		1312
180.312433		190
180.277740		2644
180.267943		2393
180.264316		755
180.257447		217
180.241765		2531
180.193738		367
180.167661		2356
180.158405		2516
180.120911		1987
180.092627		2492
180.092082		81
180.056062		1493
180.051525		1036
180.043371		2176
180.039705		1524
180.014550		696
180.010879		110
179.968622		1527
179.909084		1116
179.861724		1246
179.853271		2664
179.842133		167
179.824713		384
179.803548		1698
179.800106		520
179.783398		2294
179.753169		486
179.733650		2305
179.681983		2181
179.667359		1314
179.645294		377
179.644620		1960
179.548245		2089
179.542688		247
179.524523		1010
179.490102		1480
179.444649		2202
179.436071		2071
179.393398		2131
179.378741		756
179.315497		1779
179.311327		186
179.301615		2654
179.300245		163
179.268453		710
179.267157		242
179.198111		981
179.168405		2003
179.156799		526
179.106600		1251
179.086217		622
179.064950		1662
179.036744		1949
178.932090		1541
178.926090		1014
178.921354		2550
178.851168		303
178.819514		2046
178.809638		936
178.723600		1788
178.685849		536
178.678407		1420
178.665019		852
178.654636		2606
178.645772		2327
178.630242		2461
178.610993		1625
178.558175		2387
178.548597		483
178.496345		1708
178.491220		1904
178.490444		935
178.487916		152
178.464820		2139
178.432776		2184
178.396836		70
178.390202		329
178.385338		1675
178.382416		826
178.351504		1691
178.345781		1967
178.299973		292
178.277836		1349
178.276052		1074
178.243659		587
178.217147		2495
178.191831		2366
178.185276		1843
178.178313		753
178.166835		473
178.155440		2361
178.153374		1977
178.151911		2609
178.151158		777
178.132610		307
178.122235		1295
178.100944		1946
178.051139		142
178.028888		609
178.027358		871
178.027117		817
178.023279		2499
178.020621		94
178.008744		225
178.006646		236
177.974595		1216
177.940510		2074
177.839171		2557
177.789790		1552
177.749371		2365
177.663710		1660
177.657541		504
177.657218		1702
177.633650		665
177.632070		2007
177.586171		1785
177.574350		513
177.573458		343
177.546599		1276
177.532580		1528
177.491498		1532
177.435152		1735
177.428215		2261
177.427178		2321
177.424342		86
177.423288		1619
177.415124		1900
177.411728		1291
177.385953		582
177.318373		332
177.284879		1307
177.274190		122
177.267270		2114
177.267155		1201
177.208544		155
177.202039		1390
177.192974		53
177.186601		2185
177.146754		1777
177.131608		60
177.125674		507
177.125508		1317
177.113864		788
177.105519		92
177.023157		571
177.013298		1468
176.997139		629
176.976439		298
176.964712		928
176.928526		1263
176.862702		353
176.842829		1119
176.834548		2214
176.812742		408
176.768459		1250
176.750141		2473
176.745213		1620
176.694386		341
176.614701		717
176.595154		1426
176.539872		1823
176.536323		1969
176.532597		2199
176.531670		1111
176.451009		739
176.441682		1669
176.429117		680
176.369987		439
176.348037		1899
176.324012		2173
176.279567		351
176.264733		1635
176.258461		1730
176.242938		1780
176.230002		82
176.229966		1684
176.219080		1039
176.216473		867
176.190595		1269
176.185477		2419
176.172081		95
176.168599		2486
176.163864		594
176.162855		1241
176.134682		2513
176.121670		2023
176.118471		1665
175.988837		411
175.969400		863
175.958324		2204
175.927028		1765
175.908529		811
175.903595		1584
175.898657		317
175.897489		951
175.889678		1636
175.867525		134
175.858874		491
175.845024		2400
175.831660		409
175.829423		407
175.782554		548
175.767820		2460
175.702881		1140
175.695550		2177
175.691250		1018
175.682420		2116
175.661034		2452
175.649173		315
175.634915		1860
175.624589		2091
175.609687		952
175.499618		2096
175.490742		1186
175.482750		844
175.481104		1721
175.457394		840
175.447870		1710
175.407996		1040
175.398447		628
175.382580		46
175.355648		1410
175.353646		2547
175.332829		66
175.301020		557
175.297713		1778
175.285496		125
175.273418		371
175.226193		1404
175.183685		1671
175.153211		1221
175.147088		1943
175.122220		712
175.105763		1475
175.089709		792
175.026115		204
175.002426		1155
174.991036		1068
174.902654		810
174.827530		1819
174.815299		1104
174.768859		2409
174.738423		2141
174.733847		2056
174.633877		1347
174.633435		1716
174.595151		2357
174.584158		1754
174.576830		1092
174.554750		1496
174.501029		421
174.496352		831
174.489990		1333
174.484497		1150
174.461733		876
174.460222		42
174.453185		1146
174.423198		1877
174.417435		143
174.399175		1174
174.386309		312
174.372824		599
174.369595		2278
174.337415		535
174.333611		677
174.291729		1597
174.291243		985
174.285710		860
174.266649		1233
174.238426		1945
174.236950		2598
174.219343		1758
174.145538		2135
174.145517		2012
174.086599		1386
174.085784		796
174.082267		1617
174.080597		1582
174.068910		732
174.068169		738
174.018590		1202
173.971327		611
173.939870		57
173.924400		6
173.907726		1472
173.896642		789
173.856141		12
173.840441		674
173.829407		1332
173.812183		2554
173.801934		1464
173.790302		442
173.788850		2671
173.763654		334
173.746252		999
173.743104		161
173.640440		453
173.618173		1972
173.613427		15
173.610266		274
173.604879		568
173.571528		2315
173.559238		1417
173.529580		1982
173.522208		700
173.505710		2442
173.501847		1849
173.494427		1409
173.493120		1378
173.439753		763
173.417458		590
173.387812		1844
173.384986		579
173.380575		1043
173.296675		1782
173.291293		22
173.264325		1121
173.249218		673
173.238711		785
173.224809		180
173.202964		986
173.158439		1855
173.133776		2415
173.132405		718
173.124992		1001
173.124304		116
173.091018		1577
173.038861		1750
173.004019		905
173.003190		102
172.977822		104
172.977724		1100
172.951064		2066
172.824407		551
172.821777		1210
172.818310		2385
172.773450		2244
172.696916		2270
172.660001		652
172.629863		327
172.622769		2248
172.591802		375
172.569189		1947
172.569102		675
172.537834		1851
172.534453		827
172.534430		1903
172.520589		910
172.453769		2024
172.441451		1358
172.408672		1890
172.385764		1422
172.350517		691
172.348864		28
172.336507		131
172.331228		1547
172.312718		1608
172.249481		909
172.236073		1400
172.213439		2183
172.210776		502
172.178489		2309
172.170356		1208
172.128208		2520
172.121828		1529
172.087707		266
172.074851		1535
171.992438		2004
171.954355		1487
171.900103		2169
171.860124		278
171.820525		729
171.809584		265
171.751873		2642
171.749755		434
171.741572		2467
171.714468		2457
171.672505		1488
171.662198		2020
171.656715		1231
171.633904		1897
171.628650		426
171.627295		1510
171.614179		495
171.575485		20
171.546365		697
171.538407		1090
171.537015		694
171.517634		1714
171.499178		1771
171.486922		1653
171.483180		1806
171.468860		2314
171.465382		345
171.452704		398
171.438555		304
171.433235		227
171.398705		1511
171.398216		880
171.393776		1169
171.387819		1727
171.381591		1433
171.380204		144
171.314118		14
171.309319		2147
171.218410		1147
171.174286		1679
171.149772		1629
171.146742		1267
171.110449		2306
171.091268		1469
171.045880		2035
171.043368		2450
171.023708		566
170.996888		1339
170.954941		2138
170.875733		2018
170.869699		160
170.850453		56
170.830821		1573
170.742849		2245
170.696382		1858
170.677407		1230
170.654088		1871
170.644048		2296
170.638549		259
170.604985		1073
170.595942		2240
170.566262		98
170.560786		468
170.499967		2295
170.476261		656
170.440303		851
170.436308		1709
170.412114		1350
170.393051		1569
170.381387		793
170.358250		2641
170.301939		1324
170.277975		324
170.254864		1108
170.115554		2218
170.041729		2523
170.018785		228
169.971061		397
169.948733		436
169.914918		2072
169.885533		1559
169.876582		1248
169.835023		1377
169.794604		874
169.747768		446
169.745966		662
169.733564		1118
169.702637		2431
169.678503		120
169.677632		505
169.656575		1367
169.633237		2005
169.602081		1724
169.596035		1918
169.578384		2123
169.578255		1134
169.530305		253
169.515822		519
169.508872		1799
169.489000		460
169.458404		1974
169.446118		760
169.420509		1686
169.396999		1607
169.341069		2081
169.337714		26
169.314305		528
169.294736		581
169.293864		1123
169.213019		25
169.172174		974
169.071405		1103
169.047188		318
169.042705		50
169.034944		1830
169.008043		1805
168.967750		1550
168.961017		740
168.954882		631
168.873830		927
168.864479		1792
168.824918		563
168.793589		1449
168.764508		1504
168.727918		627
168.624059		1227
168.536639		1143
168.532705		479
168.519295		1911
168.516662		1047
168.492980		2060
168.482047		39
168.436799		1368
168.429093		2657
168.343274		1896
168.336875		2132
168.303446		873
168.295507		2631
168.283590		2511
168.249260		1908
168.235067		154
168.203908		2333
168.179972		719
168.165096		1605
168.124378		1194
168.090407		1928
168.033944		2133
168.009045		193
167.961016		455
167.915843		295
167.890404		358
167.869836		554
167.795975		238
167.752401		311
167.741522		1599
167.728896		1887
167.675209		2494
167.667853		770
167.647523		1593
167.621708		967
167.602320		1557
167.588003		1268
167.577479		2592
167.575253		497
167.535210		1863
167.462936		451
167.362726		151
167.321255		886
167.287002		736
167.209990		1076
167.149478		2307
167.143187		1951
167.116381		333
167.090254		296
167.083352		1053
167.081113		1520
167.042064		1866
167.026079		1979
166.973467		1360
166.911063		1873
166.896861		1098
166.864086		1191
166.833250		2134
166.750433		452
166.746958		2279
166.726784		2268
166.714672		2286
166.595398		2271
166.568264		2287
166.523357		970
166.453797		2414
166.410474		1015
166.392763		1280
166.362254		1004
166.307393		522
166.277956		2110
166.215079		1663
166.200466		1361
166.197927		605
166.168964		1273
166.161219		1931
166.140267		2275
166.090823		1343
166.083919		2163
166.063667		2002
166.057275		2047
165.995916		90
165.987417		1429
165.972639		1995
165.947795		1105
165.778524		2195
165.766883		1802
165.754619		2451
165.754573		1677
165.726845		576
165.673731		2104
165.602888		416
165.496671		1865
165.460894		280
165.453421		294
165.351679		1097
165.332378		1122
165.323833		705
165.307348		2243
165.201193		101
165.167619		1568
165.166775		2310
165.143275		2031
165.125699		1828
165.105312		1029
165.088550		961
165.081605		454
165.068480		780
165.026076		1240
164.948180		1606
164.864751		1265
164.801154		437
164.787963		1296
164.787163		1370
164.773680		1078
164.766730		1678
164.747678		1676
164.729865		771
164.719181		390
164.680705		2191
164.671538		941
164.547002		84
164.533500		1471
164.530045		1798
164.509546		309
164.402970		1366
164.392950		1071
164.364093		1478
164.299644		2265
164.257173		314
164.227136		2379
164.197021		1484
164.048389		1971
164.009303		7
163.941185		258
163.927392		1544
163.926587		834
163.896967		1243
163.769558		1167
163.766296		1274
163.765884		1572
163.742141		983
163.606930		2130
163.584144		2045
163.579601		1736
163.565583		1238
163.553041		59
163.534825		1222
163.477627		2157
163.476612		2170
163.454831		1655
163.374826		2580
163.343567		866
163.327328		2573
163.315711		1196
163.312810		2406
163.262217		484
163.242295		2021
163.210020		1102
163.167515		1344
163.149051		2491
163.128759		1351
163.114134		703
163.097391		1728
163.075506		963
163.057033		1126
163.056218		2401
163.033511		1590
162.940205		1913
162.916270		1081
162.908776		1384
162.900451		2019
162.865755		181
162.824789		1330
162.779207		362
162.735244		1175
162.696342		2408
162.677962		702
162.642617		1445
162.604101		2382
162.503280		1999
162.499396		2126
162.421470		786
162.390537		1726
162.373985		1508
162.329191		55
162.317576		592
162.307499		1055
162.297754		1396
162.237476		1864
162.229986		2371
162.221216		1026
162.083076		262
162.078376		1391
162.076839		1644
161.982690		1872
161.970334		533
161.956620		245
161.861649		1813
161.758275		2
161.719490		1753
161.716727		1252
161.705150		971
161.698584		2399
161.680308		2042
161.612638		553
161.606718		16
161.555290		1297
161.515272		1553
161.503177		1713
161.502402		1019
161.492061		2683
161.433481		1626
161.432985		1244
161.421203		374
161.415205		1438
161.399674		667
161.361733		872
161.338874		742
161.323906		305
161.152872		648
161.127306		1502
161.103671		393
161.080162		1441
161.054609		549
161.051116		2166
161.018037		1514
161.016487		413
160.975403		1914
160.974624		1919
160.956944		477
160.818046		2410
160.769122		1062
160.754367		103
160.749826		1867
160.725513		1996
160.624075		2140
160.602680		2247
160.560931		1304
160.555223		47
160.554843		1032
160.479997		1087
160.447614		2150
160.426698		906
160.414598		175
160.412206		630
160.404261		1348
160.378752		2679
160.337929		778
160.320122		1930
160.314686		1611
160.276062		158
160.272270		923
160.244895		1556
160.188170		774
160.109537		1940
160.105867		2037
160.088384		2142
159.987678		1157
159.940528		2113
